category,sales,category_total_sales
Office Supplies,25,3787330.0
Office Supplies,252,3787330.0
Office Supplies,2105,3787330.0
Office Supplies,41,3787330.0
Office Supplies,18,3787330.0
Office Supplies,8,3787330.0
Office Supplies,18,3787330.0
Office Supplies,333,3787330.0
Office Supplies,5,3787330.0
Office Supplies,68,3787330.0
Office Supplies,178,3787330.0
Office Supplies,35,3787330.0
Office Supplies,544,3787330.0
Office Supplies,3,3787330.0
Office Supplies,19,3787330.0
Office Supplies,17,3787330.0
Office Supplies,490,3787330.0
Office Supplies,15,3787330.0
Office Supplies,9,3787330.0
Office Supplies,123,3787330.0
Office Supplies,14,3787330.0
Office Supplies,123,3787330.0
Office Supplies,58,3787330.0
Office Supplies,71,3787330.0
Office Supplies,34,3787330.0
Office Supplies,14,3787330.0
Office Supplies,16,3787330.0
Office Supplies,22,3787330.0
Office Supplies,897,3787330.0
Office Supplies,20,3787330.0
Office Supplies,13,3787330.0
Office Supplies,3,3787330.0
Office Supplies,195,3787330.0
Office Supplies,32,3787330.0
Office Supplies,25,3787330.0
Office Supplies,106,3787330.0
Office Supplies,30,3787330.0
Office Supplies,147,3787330.0
Office Supplies,9,3787330.0
Office Supplies,33,3787330.0
Office Supplies,35,3787330.0
Office Supplies,450,3787330.0
Office Supplies,47,3787330.0
Office Supplies,31,3787330.0
Office Supplies,155,3787330.0
Office Supplies,29,3787330.0
Office Supplies,46,3787330.0
Office Supplies,31,3787330.0
Office Supplies,198,3787330.0
Office Supplies,44,3787330.0
Office Supplies,266,3787330.0
Office Supplies,28,3787330.0
Office Supplies,64,3787330.0
Office Supplies,62,3787330.0
Office Supplies,56,3787330.0
Office Supplies,160,3787330.0
Office Supplies,46,3787330.0
Office Supplies,31,3787330.0
Office Supplies,81,3787330.0
Office Supplies,204,3787330.0
Office Supplies,28,3787330.0
Office Supplies,11,3787330.0
Office Supplies,62,3787330.0
Office Supplies,8,3787330.0
Office Supplies,4,3787330.0
Office Supplies,10,3787330.0
Office Supplies,35,3787330.0
Office Supplies,22,3787330.0
Office Supplies,104,3787330.0
Office Supplies,11,3787330.0
Office Supplies,11,3787330.0
Office Supplies,68,3787330.0
Office Supplies,43,3787330.0
Office Supplies,233,3787330.0
Office Supplies,67,3787330.0
Office Supplies,4,3787330.0
Office Supplies,9,3787330.0
Office Supplies,32,3787330.0
Office Supplies,571,3787330.0
Office Supplies,17,3787330.0
Office Supplies,55,3787330.0
Office Supplies,49,3787330.0
Office Supplies,182,3787330.0
Office Supplies,32,3787330.0
Office Supplies,180,3787330.0
Office Supplies,13,3787330.0
Office Supplies,102,3787330.0
Office Supplies,20,3787330.0
Office Supplies,15,3787330.0
Office Supplies,232,3787330.0
Office Supplies,252,3787330.0
Office Supplies,6,3787330.0
Office Supplies,23,3787330.0
Office Supplies,25,3787330.0
Office Supplies,35,3787330.0
Office Supplies,6,3787330.0
Office Supplies,16,3787330.0
Office Supplies,32,3787330.0
Office Supplies,386,3787330.0
Office Supplies,76,3787330.0
Office Supplies,29,3787330.0
Office Supplies,78,3787330.0
Office Supplies,32,3787330.0
Office Supplies,169,3787330.0
Office Supplies,64,3787330.0
Office Supplies,1104,3787330.0
Office Supplies,4,3787330.0
Office Supplies,207,3787330.0
Office Supplies,10,3787330.0
Office Supplies,102,3787330.0
Office Supplies,61,3787330.0
Office Supplies,38,3787330.0
Office Supplies,75,3787330.0
Office Supplies,126,3787330.0
Office Supplies,12,3787330.0
Office Supplies,25,3787330.0
Office Supplies,107,3787330.0
Office Supplies,98,3787330.0
Office Supplies,26,3787330.0
Office Supplies,141,3787330.0
Office Supplies,35,3787330.0
Office Supplies,11,3787330.0
Office Supplies,24,3787330.0
Office Supplies,191,3787330.0
Office Supplies,13,3787330.0
Office Supplies,11,3787330.0
Office Supplies,714,3787330.0
Office Supplies,64,3787330.0
Office Supplies,96,3787330.0
Office Supplies,20,3787330.0
Office Supplies,11,3787330.0
Office Supplies,34,3787330.0
Office Supplies,128,3787330.0
Office Supplies,22,3787330.0
Office Supplies,21,3787330.0
Office Supplies,33,3787330.0
Office Supplies,36,3787330.0
Office Supplies,34,3787330.0
Office Supplies,34,3787330.0
Office Supplies,736,3787330.0
Office Supplies,32,3787330.0
Office Supplies,40,3787330.0
Office Supplies,105,3787330.0
Office Supplies,52,3787330.0
Office Supplies,38,3787330.0
Office Supplies,21,3787330.0
Office Supplies,17,3787330.0
Office Supplies,288,3787330.0
Office Supplies,20,3787330.0
Office Supplies,55,3787330.0
Office Supplies,5,3787330.0
Office Supplies,9,3787330.0
Office Supplies,315,3787330.0
Office Supplies,3,3787330.0
Office Supplies,11,3787330.0
Office Supplies,19,3787330.0
Office Supplies,67,3787330.0
Office Supplies,277,3787330.0
Office Supplies,6,3787330.0
Office Supplies,81,3787330.0
Office Supplies,915,3787330.0
Office Supplies,181,3787330.0
Office Supplies,15,3787330.0
Office Supplies,530,3787330.0
Office Supplies,465,3787330.0
Office Supplies,43,3787330.0
Office Supplies,8,3787330.0
Office Supplies,2405,3787330.0
Office Supplies,17,3787330.0
Office Supplies,170,3787330.0
Office Supplies,26,3787330.0
Office Supplies,444,3787330.0
Office Supplies,12,3787330.0
Office Supplies,126,3787330.0
Office Supplies,133,3787330.0
Office Supplies,70,3787330.0
Office Supplies,177,3787330.0
Office Supplies,639,3787330.0
Office Supplies,909,3787330.0
Office Supplies,4,3787330.0
Office Supplies,168,3787330.0
Office Supplies,68,3787330.0
Office Supplies,498,3787330.0
Office Supplies,158,3787330.0
Office Supplies,61,3787330.0
Office Supplies,39,3787330.0
Office Supplies,10,3787330.0
Office Supplies,33,3787330.0
Office Supplies,28,3787330.0
Office Supplies,375,3787330.0
Office Supplies,209,3787330.0
Office Supplies,94,3787330.0
Office Supplies,20,3787330.0
Office Supplies,36,3787330.0
Office Supplies,53,3787330.0
Office Supplies,47,3787330.0
Office Supplies,129,3787330.0
Office Supplies,1503,3787330.0
Office Supplies,48,3787330.0
Office Supplies,26,3787330.0
Office Supplies,167,3787330.0
Office Supplies,162,3787330.0
Office Supplies,502,3787330.0
Office Supplies,13,3787330.0
Office Supplies,9450,3787330.0
Office Supplies,32,3787330.0
Office Supplies,405,3787330.0
Office Supplies,67,3787330.0
Office Supplies,221,3787330.0
Office Supplies,25,3787330.0
Office Supplies,32,3787330.0
Office Supplies,40,3787330.0
Office Supplies,33,3787330.0
Office Supplies,13,3787330.0
Office Supplies,44,3787330.0
Office Supplies,30,3787330.0
Office Supplies,4,3787330.0
Office Supplies,41,3787330.0
Office Supplies,37,3787330.0
Office Supplies,716,3787330.0
Office Supplies,75,3787330.0
Office Supplies,796,3787330.0
Office Supplies,17,3787330.0
Office Supplies,535,3787330.0
Office Supplies,78,3787330.0
Office Supplies,24,3787330.0
Office Supplies,91,3787330.0
Office Supplies,19,3787330.0
Office Supplies,128,3787330.0
Office Supplies,8,3787330.0
Office Supplies,221,3787330.0
Office Supplies,9,3787330.0
Office Supplies,44,3787330.0
Office Supplies,18,3787330.0
Office Supplies,85,3787330.0
Office Supplies,363,3787330.0
Office Supplies,12,3787330.0
Office Supplies,736,3787330.0
Office Supplies,50,3787330.0
Office Supplies,15,3787330.0
Office Supplies,35,3787330.0
Office Supplies,37,3787330.0
Office Supplies,20,3787330.0
Office Supplies,8,3787330.0
Office Supplies,1794,3787330.0
Office Supplies,6,3787330.0
Office Supplies,15,3787330.0
Office Supplies,9,3787330.0
Office Supplies,52,3787330.0
Office Supplies,14,3787330.0
Office Supplies,26,3787330.0
Office Supplies,15,3787330.0
Office Supplies,22,3787330.0
Office Supplies,9,3787330.0
Office Supplies,31,3787330.0
Office Supplies,11,3787330.0
Office Supplies,52,3787330.0
Office Supplies,10,3787330.0
Office Supplies,15,3787330.0
Office Supplies,65,3787330.0
Office Supplies,6,3787330.0
Office Supplies,22,3787330.0
Office Supplies,92,3787330.0
Office Supplies,17,3787330.0
Office Supplies,472,3787330.0
Office Supplies,4,3787330.0
Office Supplies,7,3787330.0
Office Supplies,27,3787330.0
Office Supplies,838,3787330.0
Office Supplies,12,3787330.0
Office Supplies,43,3787330.0
Office Supplies,13,3787330.0
Office Supplies,32,3787330.0
Office Supplies,20,3787330.0
Office Supplies,332,3787330.0
Office Supplies,358,3787330.0
Office Supplies,36,3787330.0
Office Supplies,26,3787330.0
Office Supplies,6,3787330.0
Office Supplies,15,3787330.0
Office Supplies,246,3787330.0
Office Supplies,12,3787330.0
Office Supplies,37,3787330.0
Office Supplies,23,3787330.0
Office Supplies,666,3787330.0
Office Supplies,47,3787330.0
Office Supplies,26,3787330.0
Office Supplies,30,3787330.0
Office Supplies,6,3787330.0
Office Supplies,6,3787330.0
Office Supplies,10,3787330.0
Office Supplies,15,3787330.0
Office Supplies,52,3787330.0
Office Supplies,17,3787330.0
Office Supplies,272,3787330.0
Office Supplies,58,3787330.0
Office Supplies,21,3787330.0
Office Supplies,128,3787330.0
Office Supplies,11,3787330.0
Office Supplies,53,3787330.0
Office Supplies,28,3787330.0
Office Supplies,15,3787330.0
Office Supplies,26,3787330.0
Office Supplies,15,3787330.0
Office Supplies,17,3787330.0
Office Supplies,26,3787330.0
Office Supplies,180,3787330.0
Office Supplies,106,3787330.0
Office Supplies,541,3787330.0
Office Supplies,86,3787330.0
Office Supplies,7,3787330.0
Office Supplies,5,3787330.0
Office Supplies,116,3787330.0
Office Supplies,17,3787330.0
Office Supplies,196,3787330.0
Office Supplies,12,3787330.0
Office Supplies,106,3787330.0
Office Supplies,490,3787330.0
Office Supplies,57,3787330.0
Office Supplies,29,3787330.0
Office Supplies,54,3787330.0
Office Supplies,365,3787330.0
Office Supplies,6,3787330.0
Office Supplies,15,3787330.0
Office Supplies,629,3787330.0
Office Supplies,45,3787330.0
Office Supplies,50,3787330.0
Office Supplies,19,3787330.0
Office Supplies,8,3787330.0
Office Supplies,22,3787330.0
Office Supplies,52,3787330.0
Office Supplies,243,3787330.0
Office Supplies,265,3787330.0
Office Supplies,21,3787330.0
Office Supplies,82,3787330.0
Office Supplies,11,3787330.0
Office Supplies,42,3787330.0
Office Supplies,78,3787330.0
Office Supplies,32,3787330.0
Office Supplies,6,3787330.0
Office Supplies,9,3787330.0
Office Supplies,38,3787330.0
Office Supplies,25,3787330.0
Office Supplies,15,3787330.0
Office Supplies,8,3787330.0
Office Supplies,2,3787330.0
Office Supplies,55,3787330.0
Office Supplies,17,3787330.0
Office Supplies,108,3787330.0
Office Supplies,378,3787330.0
Office Supplies,14,3787330.0
Office Supplies,18,3787330.0
Office Supplies,18,3787330.0
Office Supplies,373,3787330.0
Office Supplies,41,3787330.0
Office Supplies,17,3787330.0
Office Supplies,6,3787330.0
Office Supplies,6,3787330.0
Office Supplies,3,3787330.0
Office Supplies,10,3787330.0
Office Supplies,29,3787330.0
Office Supplies,869,3787330.0
Office Supplies,122,3787330.0
Office Supplies,20,3787330.0
Office Supplies,29,3787330.0
Office Supplies,13,3787330.0
Office Supplies,1928,3787330.0
Office Supplies,12,3787330.0
Office Supplies,333,3787330.0
Office Supplies,22,3787330.0
Office Supplies,76,3787330.0
Office Supplies,27,3787330.0
Office Supplies,82,3787330.0
Office Supplies,1118,3787330.0
Office Supplies,15,3787330.0
Office Supplies,40,3787330.0
Office Supplies,152,3787330.0
Office Supplies,116,3787330.0
Office Supplies,172,3787330.0
Office Supplies,60,3787330.0
Office Supplies,19,3787330.0
Office Supplies,34,3787330.0
Office Supplies,82,3787330.0
Office Supplies,4,3787330.0
Office Supplies,210,3787330.0
Office Supplies,32,3787330.0
Office Supplies,4164,3787330.0
Office Supplies,280,3787330.0
Office Supplies,95,3787330.0
Office Supplies,13,3787330.0
Office Supplies,13,3787330.0
Office Supplies,40,3787330.0
Office Supplies,18,3787330.0
Office Supplies,8,3787330.0
Office Supplies,32,3787330.0
Office Supplies,13,3787330.0
Office Supplies,7,3787330.0
Office Supplies,25,3787330.0
Office Supplies,326,3787330.0
Office Supplies,28,3787330.0
Office Supplies,94,3787330.0
Office Supplies,106,3787330.0
Office Supplies,9,3787330.0
Office Supplies,707,3787330.0
Office Supplies,43,3787330.0
Office Supplies,26,3787330.0
Office Supplies,22,3787330.0
Office Supplies,132,3787330.0
Office Supplies,7,3787330.0
Office Supplies,705,3787330.0
Office Supplies,24,3787330.0
Office Supplies,54,3787330.0
Office Supplies,20,3787330.0
Office Supplies,30,3787330.0
Office Supplies,14,3787330.0
Office Supplies,360,3787330.0
Office Supplies,416,3787330.0
Office Supplies,43,3787330.0
Office Supplies,61,3787330.0
Office Supplies,15,3787330.0
Office Supplies,20,3787330.0
Office Supplies,138,3787330.0
Office Supplies,33,3787330.0
Office Supplies,156,3787330.0
Office Supplies,18,3787330.0
Office Supplies,92,3787330.0
Office Supplies,22,3787330.0
Office Supplies,1578,3787330.0
Office Supplies,24,3787330.0
Office Supplies,34,3787330.0
Office Supplies,16,3787330.0
Office Supplies,14,3787330.0
Office Supplies,25,3787330.0
Office Supplies,286,3787330.0
Office Supplies,23,3787330.0
Office Supplies,16,3787330.0
Office Supplies,33,3787330.0
Office Supplies,220,3787330.0
Office Supplies,105,3787330.0
Office Supplies,22,3787330.0
Office Supplies,39,3787330.0
Office Supplies,333,3787330.0
Office Supplies,36,3787330.0
Office Supplies,84,3787330.0
Office Supplies,12,3787330.0
Office Supplies,28,3787330.0
Office Supplies,18,3787330.0
Office Supplies,38,3787330.0
Office Supplies,26,3787330.0
Office Supplies,46,3787330.0
Office Supplies,18,3787330.0
Office Supplies,7,3787330.0
Office Supplies,38,3787330.0
Office Supplies,93,3787330.0
Office Supplies,33,3787330.0
Office Supplies,1090,3787330.0
Office Supplies,61,3787330.0
Office Supplies,28,3787330.0
Office Supplies,35,3787330.0
Office Supplies,5,3787330.0
Office Supplies,7,3787330.0
Office Supplies,11,3787330.0
Office Supplies,33,3787330.0
Office Supplies,839,3787330.0
Office Supplies,751,3787330.0
Office Supplies,45,3787330.0
Office Supplies,2,3787330.0
Office Supplies,26,3787330.0
Office Supplies,44,3787330.0
Office Supplies,19,3787330.0
Office Supplies,30,3787330.0
Office Supplies,14,3787330.0
Office Supplies,67,3787330.0
Office Supplies,11,3787330.0
Office Supplies,230,3787330.0
Office Supplies,22,3787330.0
Office Supplies,79,3787330.0
Office Supplies,14,3787330.0
Office Supplies,27,3787330.0
Office Supplies,40,3787330.0
Office Supplies,690,3787330.0
Office Supplies,47,3787330.0
Office Supplies,57,3787330.0
Office Supplies,139,3787330.0
Office Supplies,15,3787330.0
Office Supplies,492,3787330.0
Office Supplies,6,3787330.0
Office Supplies,38,3787330.0
Office Supplies,19,3787330.0
Office Supplies,104,3787330.0
Office Supplies,212,3787330.0
Office Supplies,4,3787330.0
Office Supplies,13,3787330.0
Office Supplies,16,3787330.0
Office Supplies,63,3787330.0
Office Supplies,535,3787330.0
Office Supplies,12,3787330.0
Office Supplies,13,3787330.0
Office Supplies,15,3787330.0
Office Supplies,152,3787330.0
Office Supplies,197,3787330.0
Office Supplies,16,3787330.0
Office Supplies,144,3787330.0
Office Supplies,114,3787330.0
Office Supplies,10,3787330.0
Office Supplies,79,3787330.0
Office Supplies,13,3787330.0
Office Supplies,6,3787330.0
Office Supplies,181,3787330.0
Office Supplies,3813,3787330.0
Office Supplies,404,3787330.0
Office Supplies,29,3787330.0
Office Supplies,13,3787330.0
Office Supplies,19,3787330.0
Office Supplies,2,3787330.0
Office Supplies,22,3787330.0
Office Supplies,65,3787330.0
Office Supplies,8,3787330.0
Office Supplies,26,3787330.0
Office Supplies,16,3787330.0
Office Supplies,26,3787330.0
Office Supplies,58,3787330.0
Office Supplies,38,3787330.0
Office Supplies,70,3787330.0
Office Supplies,418,3787330.0
Office Supplies,162,3787330.0
Office Supplies,523,3787330.0
Office Supplies,20,3787330.0
Office Supplies,4,3787330.0
Office Supplies,19,3787330.0
Office Supplies,19,3787330.0
Office Supplies,153,3787330.0
Office Supplies,4,3787330.0
Office Supplies,3,3787330.0
Office Supplies,23,3787330.0
Office Supplies,30,3787330.0
Office Supplies,3,3787330.0
Office Supplies,17,3787330.0
Office Supplies,116,3787330.0
Office Supplies,14,3787330.0
Office Supplies,5,3787330.0
Office Supplies,144,3787330.0
Office Supplies,315,3787330.0
Office Supplies,8,3787330.0
Office Supplies,369,3787330.0
Office Supplies,171,3787330.0
Office Supplies,29,3787330.0
Office Supplies,32,3787330.0
Office Supplies,966,3787330.0
Office Supplies,20,3787330.0
Office Supplies,110,3787330.0
Office Supplies,9,3787330.0
Office Supplies,12,3787330.0
Office Supplies,12,3787330.0
Office Supplies,30,3787330.0
Office Supplies,26,3787330.0
Office Supplies,24,3787330.0
Office Supplies,22,3787330.0
Office Supplies,45,3787330.0
Office Supplies,91,3787330.0
Office Supplies,71,3787330.0
Office Supplies,195,3787330.0
Office Supplies,69,3787330.0
Office Supplies,84,3787330.0
Office Supplies,36,3787330.0
Office Supplies,21,3787330.0
Office Supplies,12,3787330.0
Office Supplies,49,3787330.0
Office Supplies,17,3787330.0
Office Supplies,14,3787330.0
Office Supplies,33,3787330.0
Office Supplies,497,3787330.0
Office Supplies,14,3787330.0
Office Supplies,27,3787330.0
Office Supplies,296,3787330.0
Office Supplies,9893,3787330.0
Office Supplies,25,3787330.0
Office Supplies,5444,3787330.0
Office Supplies,56,3787330.0
Office Supplies,14,3787330.0
Office Supplies,90,3787330.0
Office Supplies,896,3787330.0
Office Supplies,478,3787330.0
Office Supplies,37,3787330.0
Office Supplies,147,3787330.0
Office Supplies,41,3787330.0
Office Supplies,16,3787330.0
Office Supplies,5,3787330.0
Office Supplies,54,3787330.0
Office Supplies,352,3787330.0
Office Supplies,17,3787330.0
Office Supplies,19,3787330.0
Office Supplies,28,3787330.0
Office Supplies,57,3787330.0
Office Supplies,3,3787330.0
Office Supplies,58,3787330.0
Office Supplies,86,3787330.0
Office Supplies,182,3787330.0
Office Supplies,4,3787330.0
Office Supplies,288,3787330.0
Office Supplies,502,3787330.0
Office Supplies,16,3787330.0
Office Supplies,52,3787330.0
Office Supplies,92,3787330.0
Office Supplies,84,3787330.0
Office Supplies,35,3787330.0
Office Supplies,34,3787330.0
Office Supplies,15,3787330.0
Office Supplies,42,3787330.0
Office Supplies,13,3787330.0
Office Supplies,55,3787330.0
Office Supplies,210,3787330.0
Office Supplies,90,3787330.0
Office Supplies,207,3787330.0
Office Supplies,57,3787330.0
Office Supplies,453,3787330.0
Office Supplies,152,3787330.0
Office Supplies,384,3787330.0
Office Supplies,510,3787330.0
Office Supplies,94,3787330.0
Office Supplies,139,3787330.0
Office Supplies,667,3787330.0
Office Supplies,21,3787330.0
Office Supplies,144,3787330.0
Office Supplies,50,3787330.0
Office Supplies,112,3787330.0
Office Supplies,142,3787330.0
Office Supplies,43,3787330.0
Office Supplies,249,3787330.0
Office Supplies,53,3787330.0
Office Supplies,244,3787330.0
Office Supplies,92,3787330.0
Office Supplies,59,3787330.0
Office Supplies,113,3787330.0
Office Supplies,79,3787330.0
Office Supplies,95,3787330.0
Office Supplies,70,3787330.0
Office Supplies,35,3787330.0
Office Supplies,52,3787330.0
Office Supplies,225,3787330.0
Office Supplies,207,3787330.0
Office Supplies,51,3787330.0
Office Supplies,80,3787330.0
Office Supplies,322,3787330.0
Office Supplies,52,3787330.0
Office Supplies,89,3787330.0
Office Supplies,123,3787330.0
Office Supplies,124,3787330.0
Office Supplies,38,3787330.0
Office Supplies,338,3787330.0
Office Supplies,141,3787330.0
Office Supplies,159,3787330.0
Office Supplies,385,3787330.0
Office Supplies,70,3787330.0
Office Supplies,44,3787330.0
Office Supplies,57,3787330.0
Office Supplies,81,3787330.0
Office Supplies,26,3787330.0
Office Supplies,72,3787330.0
Office Supplies,95,3787330.0
Office Supplies,204,3787330.0
Office Supplies,24,3787330.0
Office Supplies,180,3787330.0
Office Supplies,112,3787330.0
Office Supplies,105,3787330.0
Office Supplies,190,3787330.0
Office Supplies,33,3787330.0
Office Supplies,71,3787330.0
Office Supplies,155,3787330.0
Office Supplies,125,3787330.0
Office Supplies,276,3787330.0
Office Supplies,17,3787330.0
Office Supplies,199,3787330.0
Office Supplies,222,3787330.0
Office Supplies,137,3787330.0
Office Supplies,16,3787330.0
Office Supplies,118,3787330.0
Office Supplies,114,3787330.0
Office Supplies,263,3787330.0
Office Supplies,378,3787330.0
Office Supplies,76,3787330.0
Office Supplies,155,3787330.0
Office Supplies,44,3787330.0
Office Supplies,158,3787330.0
Office Supplies,42,3787330.0
Office Supplies,138,3787330.0
Office Supplies,77,3787330.0
Office Supplies,76,3787330.0
Office Supplies,56,3787330.0
Office Supplies,76,3787330.0
Office Supplies,75,3787330.0
Office Supplies,327,3787330.0
Office Supplies,92,3787330.0
Office Supplies,110,3787330.0
Office Supplies,71,3787330.0
Office Supplies,82,3787330.0
Office Supplies,89,3787330.0
Office Supplies,253,3787330.0
Office Supplies,37,3787330.0
Office Supplies,147,3787330.0
Office Supplies,50,3787330.0
Office Supplies,80,3787330.0
Office Supplies,24,3787330.0
Office Supplies,47,3787330.0
Office Supplies,194,3787330.0
Office Supplies,251,3787330.0
Office Supplies,144,3787330.0
Office Supplies,163,3787330.0
Office Supplies,53,3787330.0
Office Supplies,29,3787330.0
Office Supplies,119,3787330.0
Office Supplies,52,3787330.0
Office Supplies,51,3787330.0
Office Supplies,79,3787330.0
Office Supplies,89,3787330.0
Office Supplies,57,3787330.0
Office Supplies,50,3787330.0
Office Supplies,37,3787330.0
Office Supplies,35,3787330.0
Office Supplies,58,3787330.0
Office Supplies,98,3787330.0
Office Supplies,27,3787330.0
Office Supplies,162,3787330.0
Office Supplies,34,3787330.0
Office Supplies,103,3787330.0
Office Supplies,42,3787330.0
Office Supplies,147,3787330.0
Office Supplies,26,3787330.0
Office Supplies,202,3787330.0
Office Supplies,89,3787330.0
Office Supplies,125,3787330.0
Office Supplies,19,3787330.0
Office Supplies,54,3787330.0
Office Supplies,60,3787330.0
Office Supplies,123,3787330.0
Office Supplies,167,3787330.0
Office Supplies,269,3787330.0
Office Supplies,194,3787330.0
Office Supplies,193,3787330.0
Office Supplies,99,3787330.0
Office Supplies,58,3787330.0
Office Supplies,27,3787330.0
Office Supplies,72,3787330.0
Office Supplies,94,3787330.0
Office Supplies,97,3787330.0
Office Supplies,101,3787330.0
Office Supplies,229,3787330.0
Office Supplies,46,3787330.0
Office Supplies,68,3787330.0
Office Supplies,48,3787330.0
Office Supplies,29,3787330.0
Office Supplies,21,3787330.0
Office Supplies,118,3787330.0
Office Supplies,116,3787330.0
Office Supplies,206,3787330.0
Office Supplies,245,3787330.0
Office Supplies,131,3787330.0
Office Supplies,97,3787330.0
Office Supplies,45,3787330.0
Office Supplies,97,3787330.0
Office Supplies,29,3787330.0
Office Supplies,346,3787330.0
Office Supplies,206,3787330.0
Office Supplies,54,3787330.0
Office Supplies,41,3787330.0
Office Supplies,95,3787330.0
Office Supplies,58,3787330.0
Office Supplies,63,3787330.0
Office Supplies,60,3787330.0
Office Supplies,93,3787330.0
Office Supplies,193,3787330.0
Office Supplies,19,3787330.0
Office Supplies,50,3787330.0
Office Supplies,35,3787330.0
Office Supplies,35,3787330.0
Office Supplies,44,3787330.0
Office Supplies,74,3787330.0
Office Supplies,689,3787330.0
Office Supplies,38,3787330.0
Office Supplies,66,3787330.0
Office Supplies,46,3787330.0
Office Supplies,19,3787330.0
Office Supplies,12,3787330.0
Office Supplies,300,3787330.0
Office Supplies,12,3787330.0
Office Supplies,60,3787330.0
Office Supplies,152,3787330.0
Office Supplies,40,3787330.0
Office Supplies,32,3787330.0
Office Supplies,135,3787330.0
Office Supplies,129,3787330.0
Office Supplies,303,3787330.0
Office Supplies,54,3787330.0
Office Supplies,85,3787330.0
Office Supplies,185,3787330.0
Office Supplies,356,3787330.0
Office Supplies,34,3787330.0
Office Supplies,79,3787330.0
Office Supplies,45,3787330.0
Office Supplies,120,3787330.0
Office Supplies,145,3787330.0
Office Supplies,45,3787330.0
Office Supplies,79,3787330.0
Office Supplies,58,3787330.0
Office Supplies,2785,3787330.0
Office Supplies,98,3787330.0
Office Supplies,56,3787330.0
Office Supplies,149,3787330.0
Office Supplies,123,3787330.0
Office Supplies,54,3787330.0
Office Supplies,97,3787330.0
Office Supplies,70,3787330.0
Office Supplies,96,3787330.0
Office Supplies,18,3787330.0
Office Supplies,200,3787330.0
Office Supplies,145,3787330.0
Office Supplies,181,3787330.0
Office Supplies,163,3787330.0
Office Supplies,65,3787330.0
Office Supplies,90,3787330.0
Office Supplies,99,3787330.0
Office Supplies,284,3787330.0
Office Supplies,191,3787330.0
Office Supplies,96,3787330.0
Office Supplies,79,3787330.0
Office Supplies,380,3787330.0
Office Supplies,148,3787330.0
Office Supplies,165,3787330.0
Office Supplies,12,3787330.0
Office Supplies,107,3787330.0
Office Supplies,187,3787330.0
Office Supplies,145,3787330.0
Office Supplies,34,3787330.0
Office Supplies,111,3787330.0
Office Supplies,75,3787330.0
Office Supplies,204,3787330.0
Office Supplies,136,3787330.0
Office Supplies,19,3787330.0
Office Supplies,167,3787330.0
Office Supplies,171,3787330.0
Office Supplies,24,3787330.0
Office Supplies,28,3787330.0
Office Supplies,26,3787330.0
Office Supplies,60,3787330.0
Office Supplies,12,3787330.0
Office Supplies,37,3787330.0
Office Supplies,90,3787330.0
Office Supplies,44,3787330.0
Office Supplies,16,3787330.0
Office Supplies,60,3787330.0
Office Supplies,143,3787330.0
Office Supplies,594,3787330.0
Office Supplies,29,3787330.0
Office Supplies,82,3787330.0
Office Supplies,22,3787330.0
Office Supplies,269,3787330.0
Office Supplies,77,3787330.0
Office Supplies,212,3787330.0
Office Supplies,177,3787330.0
Office Supplies,145,3787330.0
Office Supplies,72,3787330.0
Office Supplies,234,3787330.0
Office Supplies,137,3787330.0
Office Supplies,198,3787330.0
Office Supplies,42,3787330.0
Office Supplies,640,3787330.0
Office Supplies,89,3787330.0
Office Supplies,40,3787330.0
Office Supplies,231,3787330.0
Office Supplies,65,3787330.0
Office Supplies,98,3787330.0
Office Supplies,23,3787330.0
Office Supplies,43,3787330.0
Office Supplies,71,3787330.0
Office Supplies,93,3787330.0
Office Supplies,50,3787330.0
Office Supplies,188,3787330.0
Office Supplies,36,3787330.0
Office Supplies,210,3787330.0
Office Supplies,117,3787330.0
Office Supplies,43,3787330.0
Office Supplies,20,3787330.0
Office Supplies,145,3787330.0
Office Supplies,82,3787330.0
Office Supplies,137,3787330.0
Office Supplies,30,3787330.0
Office Supplies,75,3787330.0
Office Supplies,195,3787330.0
Office Supplies,101,3787330.0
Office Supplies,24,3787330.0
Office Supplies,63,3787330.0
Office Supplies,249,3787330.0
Office Supplies,66,3787330.0
Office Supplies,210,3787330.0
Office Supplies,255,3787330.0
Office Supplies,316,3787330.0
Office Supplies,59,3787330.0
Office Supplies,188,3787330.0
Office Supplies,46,3787330.0
Office Supplies,179,3787330.0
Office Supplies,54,3787330.0
Office Supplies,68,3787330.0
Office Supplies,140,3787330.0
Office Supplies,25,3787330.0
Office Supplies,264,3787330.0
Office Supplies,61,3787330.0
Office Supplies,74,3787330.0
Office Supplies,75,3787330.0
Office Supplies,85,3787330.0
Office Supplies,56,3787330.0
Office Supplies,84,3787330.0
Office Supplies,232,3787330.0
Office Supplies,57,3787330.0
Office Supplies,831,3787330.0
Office Supplies,26,3787330.0
Office Supplies,62,3787330.0
Office Supplies,32,3787330.0
Office Supplies,101,3787330.0
Office Supplies,236,3787330.0
Office Supplies,158,3787330.0
Office Supplies,94,3787330.0
Office Supplies,164,3787330.0
Office Supplies,41,3787330.0
Office Supplies,70,3787330.0
Office Supplies,25,3787330.0
Office Supplies,87,3787330.0
Office Supplies,239,3787330.0
Office Supplies,185,3787330.0
Office Supplies,47,3787330.0
Office Supplies,182,3787330.0
Office Supplies,40,3787330.0
